id,location,county,state,name,url,timezone,starttime,category,subcategory,free?,,,,
37745971216,El Monte,Los Angeles,CA,Copy of Spartan Obstacle Course Racing Group Workout,https://www.eventbrite.com/e/copy-of-spartan-obstacle-course-racing-group-workout-tickets-37745971216?aff=ebapi,America/Los_Angeles,2017-12-05T03:00:00Z,107,7001,TRUE,,,,
39893434336,El Monte,Los Angeles,CA,"O, your Archetype Personality - Personal Destiny Development [El Monte]",https://www.eventbrite.ca/e/o-your-archetype-personality-personal-destiny-development-el-monte-tickets-39893434336?aff=ebapi,America/Los_Angeles,2017-12-04T03:00:00Z,107,,TRUE,,,,
40880481621,El Monte,Los Angeles,CA,Girls on the Run Los Angeles Family 5K Celebration!,https://www.eventbrite.com/e/girls-on-the-run-los-angeles-family-5k-celebration-tickets-40880481621?aff=ebapi,America/Los_Angeles,2017-12-04T04:30:00Z,108,8001,TRUE,,,,
40883562837,El Monte,Los Angeles,CA,Capsul Jewelry X MollaSpace - Mommy & Me Sample Sale,https://www.eventbrite.com/e/capsul-jewelry-x-mollaspace-mommy-me-sample-sale-tickets-40883562837?aff=ebapi,America/Los_Angeles,2017-12-01T18:30:00Z,106,6002,TRUE,,,,
40693711988,Paterson,Passaic,NJ,Battle of the Colleges: Bottle Wars Edition,https://www.eventbrite.com/e/battle-of-the-colleges-bottle-wars-edition-tickets-40693711988?aff=ebapi,America/New_York,2017-12-08T03:00:00Z,113,,FALSE,,,,
39599183223,Paterson,Passaic,NJ,Brunching with Lori II,https://www.eventbrite.com/e/brunching-with-lori-ii-tickets-39599183223?aff=ebapi,America/New_York,2017-12-03T18:00:00Z,110,10002,FALSE,,,,
39086635178,Paterson,Passaic,NJ,The Great Gatsby Tricky Tray,https://www.eventbrite.com/e/the-great-gatsby-tricky-tray-tickets-39086635178?aff=ebapi,America/New_York,2018-01-25T23:00:00Z,111,,FALSE,,,,
40771507677,Paterson,Passaic,NJ,JERSEY,https://www.eventbrite.com/e/jersey-tickets-40771507677?aff=ebapi,America/New_York,2017-12-31T00:30:00Z,103,,FALSE,,,,
38063300356,Paterson,Passaic,NJ,Happiness Program Workshop - an introduction,https://www.eventbrite.com/e/happiness-program-workshop-an-introduction-tickets-38063300356?aff=ebapi,America/New_York,2017-12-08T00:00:00Z,107,,TRUE,,,,
39303082578,Paterson,Passaic,NJ,FLAC presents Comedy Relief 2,https://www.eventbrite.com/e/flac-presents-comedy-relief-2-tickets-39303082578?aff=ebapi,America/New_York,2017-12-02T23:30:00Z,104,4007,FALSE,,,,
40092962129,Paterson,Passaic,NJ,Krispy Xmas,https://www.eventbrite.com/e/krispy-xmas-tickets-40092962129?aff=ebapi,America/New_York,2017-12-24T23:30:00Z,116,16006,FALSE,,,,
38202697296,Paterson,Passaic,NJ,Vs - Bronx Holy Flames,https://www.eventbrite.com/e/vs-bronx-holy-flames-tickets-38202697296?aff=ebapi,America/New_York,2017-12-02T23:00:50Z,108,,FALSE,,,,
38900468348,Paterson,Passaic,NJ,HISPANIC LATIN FEST 2017./ CORINA BARTRA DINNER SHOW,https://www.eventbrite.es/e/entradas-hispanic-latin-fest-2017-corina-bartra-dinner-show-38900468348?aff=ebapi,America/New_York,2017-12-02T00:00:00Z,106,,FALSE,,,,
39241185442,Paterson,Passaic,NJ,"Taller de Danza: PASION, ENTREGA Y COMPROMISO",https://www.eventbrite.com/e/taller-de-danza-pasion-entrega-y-compromiso-tickets-39241185442?aff=ebapi,America/New_York,2017-12-16T14:00:00Z,105,5004,FALSE,,,,
39397412722,Paterson,Passaic,NJ,Paterson's Cultural Festival,https://www.eventbrite.com/e/patersons-cultural-festival-tickets-39397412722?aff=ebapi,America/New_York,2017-12-02T00:00:00Z,104,,FALSE,,,,
39913267658,Paterson,Passaic,NJ,Only $3.00! CHASE THE SUN Running & Walking Challenge - Trenton,https://www.eventbrite.com/e/only-300-chase-the-sun-running-walking-challenge-trenton-registration-39913267658?aff=ebapi,America/New_York,2017-12-01T18:00:00Z,108,8001,FALSE,,,,
39948592315,Paterson,Passaic,NJ,1st Sunday’s Brunch ,https://www.eventbrite.com/e/1st-sundays-brunch-tickets-39948592315?aff=ebapi,America/New_York,2017-12-03T16:00:00Z,110,10999,FALSE,,,,
40066428767,Paterson,Passaic,NJ,Now Only $9.00!  Dashing Divas 5K & 10K - Paterson,https://www.eventbrite.com/e/now-only-900-dashing-divas-5k-10k-paterson-registration-40066428767?aff=ebapi,America/New_York,2017-12-01T18:00:00Z,108,8001,FALSE,,,,
40146029856,Paterson,Passaic,NJ,Vs - Bronx Holy Flames,https://www.eventbrite.com/e/vs-bronx-holy-flames-tickets-40146029856?aff=ebapi,America/New_York,2017-12-02T23:00:00Z,108,,FALSE,,,,
40788481446,Paterson,Passaic,NJ,Safety and Self-Defense Training,https://www.eventbrite.com/e/safety-and-self-defense-training-tickets-40788481446?aff=ebapi,America/New_York,2017-12-09T18:00:00Z,107,7001,FALSE,,,,
40801744115,Paterson,Passaic,NJ,Cruisin with Susan -- Night in Havana,https://www.eventbrite.com/e/cruisin-with-susan-night-in-havana-tickets-40801744115?aff=ebapi,America/New_York,2018-01-23T22:30:00Z,109,,FALSE,,,,
39018662871,Waterbury,New Haven,CT,Waterbury Links Jazz and Jeans Winetasting,https://www.eventbrite.com/e/waterbury-links-jazz-and-jeans-winetasting-tickets-39018662871?aff=ebapi,America/New_York,2017-12-09T20:00:00Z,111,,FALSE,,,,
39557719203,Waterbury,New Haven,CT,"Saturday, January 27, 2018, 8:00AM-5:00PM - Waterbury, CT",https://www.eventbrite.com/e/saturday-january-27-2018-800am-500pm-waterbury-ct-registration-39557719203?aff=ebapi,America/New_York,2018-01-27T13:00:00Z,107,7002,TRUE,,,,
39798431179,Waterbury,New Haven,CT,A Cool Yule 2017,https://www.eventbrite.com/e/a-cool-yule-2017-tickets-39798431179?aff=ebapi,America/New_York,2017-12-17T21:00:00Z,103,3002,FALSE,,,,
39524225021,Waterbury,New Haven,CT,Holiday Coffee Tasting ,https://www.eventbrite.com/e/holiday-coffee-tasting-tickets-39524225021?aff=ebapi,America/New_York,2017-12-08T21:30:00Z,110,10999,FALSE,,,,
40793450308,Waterbury,New Haven,CT,Hardcore Sweet Holiday Cake Class ,https://www.eventbrite.com/e/hardcore-sweet-holiday-cake-class-tickets-40793450308?aff=ebapi,America/New_York,2017-12-23T00:00:00Z,110,10003,FALSE,,,,
40794734148,Waterbury,New Haven,CT,Hardcore Holiday Cookie Class,https://www.eventbrite.com/e/hardcore-holiday-cookie-class-tickets-40794734148?aff=ebapi,America/New_York,2017-12-16T00:00:00Z,110,10003,FALSE,,,,
39824227336,Waterbury,New Haven,CT,Ea$y the Mogul: Live at Franco American Club (Dec 30th 6-10pm) ,https://www.eventbrite.com/e/eay-the-mogul-live-at-franco-american-club-dec-30th-6-10pm-tickets-39824227336?aff=ebapi,America/New_York,2017-12-30T23:00:00Z,103,,FALSE,,,,
39898430279,Waterbury,New Haven,CT,O your Archetype Personality - Personal Destiny Development [Waterbury],https://www.eventbrite.ca/e/o-your-archetype-personality-personal-destiny-development-waterbury-tickets-39898430279?aff=ebapi,America/New_York,2017-12-04T00:00:00Z,107,,TRUE,,,,
40795153402,Waterbury,New Haven,CT,Hardcore Holiday Cookie Class Session 2,https://www.eventbrite.com/e/hardcore-holiday-cookie-class-session-2-tickets-40795153402?aff=ebapi,America/New_York,2017-12-17T00:00:00Z,110,10003,FALSE,,,,
40795299840,Waterbury,New Haven,CT,Hardcore Holiday Cookie Class Session 3,https://www.eventbrite.com/e/hardcore-holiday-cookie-class-session-3-tickets-40795299840?aff=ebapi,America/New_York,2017-12-17T22:00:00Z,110,10003,FALSE,,,,
40871343288,Waterbury,New Haven,CT,Holiday Event with Oils,https://www.eventbrite.com/e/holiday-event-with-oils-tickets-40871343288?aff=ebapi,America/New_York,2017-12-09T19:00:00Z,107,,TRUE,,,,
40884709266,Waterbury,New Haven,CT,"Winter Wellness 2017- Yoga, Martial Arts, Healthy Snacks + More!",https://www.eventbrite.com/e/winter-wellness-2017-yoga-martial-arts-healthy-snacks-more-tickets-40884709266?aff=ebapi,America/New_York,2017-12-28T14:30:00Z,107,7005,FALSE,,,,
40929390910,Waterbury,New Haven,CT,TJ's Pre-New Year Party,https://www.eventbrite.com/e/tjs-pre-new-year-party-tickets-40929390910?aff=ebapi,America/New_York,2017-12-31T02:00:00Z,103,3008,FALSE,,,,
40877769509,Lubbock,Lubbock,TX,Last Party of the Semester Ft. Habstrakt | Level Nightclub Lubbock TX,https://www.eventbrite.com/e/last-party-of-the-semester-ft-habstrakt-level-nightclub-lubbock-tx-tickets-40877769509?aff=ebapi,America/Chicago,2017-12-06T03:00:00Z,103,3006,FALSE,,,,
39731651439,Lubbock,Lubbock,TX,"December 9th, 2017 Success Training Seminar with           Pres Team Member Heather Hulsey",https://www.eventbrite.com/e/december-9th-2017-success-training-seminar-with-pres-team-member-heather-hulsey-tickets-39731651439?aff=ebapi,America/Chicago,2017-12-09T15:00:00Z,107,,FALSE,,,,
38853712500,Lubbock,Lubbock,TX,Reckless Kelly,https://www.eventbrite.com/e/reckless-kelly-tickets-38853712500?aff=ebapi,America/Chicago,2017-12-02T03:00:00Z,103,,FALSE,,,,
40845254255,Lubbock,Lubbock,TX,Naughty or Nice Christmas wod,https://www.eventbrite.com/e/naughty-or-nice-christmas-wod-tickets-40845254255?aff=ebapi,America/Chicago,2017-12-02T00:00:00Z,116,,TRUE,,,,
40866131700,Lubbock,Lubbock,TX,Home Run Derby,https://www.eventbrite.com/e/home-run-derby-tickets-40866131700?aff=ebapi,America/Chicago,2017-12-02T22:00:00Z,111,11999,TRUE,,,,
40843094796,Lubbock,Lubbock,TX,"The Seventeenth Annual Caprock Celtic Christmas: ""A Desert Miracle""",https://www.eventbrite.com/e/the-seventeenth-annual-caprock-celtic-christmas-a-desert-miracle-tickets-40843094796?aff=ebapi,America/Chicago,2017-12-17T01:00:00Z,105,,FALSE,,,,
40012515511,Lubbock,Lubbock,TX,"Kandy Ho & QueenBee Ho - Club Luxor | Lubbock, TX | 12-01-17",https://www.eventbrite.com/e/kandy-ho-queenbee-ho-club-luxor-lubbock-tx-12-01-17-tickets-40012515511?aff=ebapi,America/Chicago,2017-12-02T03:00:00Z,105,5004,FALSE,,,,
30600336430,Lubbock,Lubbock,TX,Metabolic Coaching Intro Session - 1:30 PM to 3:30 PM,https://www.eventbrite.com/e/metabolic-coaching-intro-session-130-pm-to-330-pm-tickets-30600336430?aff=ebapi,America/Chicago,2017-12-01T19:30:00Z,107,,FALSE,,,,
38818496167,Lubbock,Lubbock,TX,"Texas Hippie Coalition-jakes Lubbock, TX-December 14",https://www.eventbrite.com/e/texas-hippie-coalition-jakes-lubbock-tx-december-14-tickets-38818496167?aff=ebapi,America/Chicago,2017-12-15T01:00:00Z,103,3017,FALSE,,,,
39097491650,Lubbock,Lubbock,TX,ACP D2 Wild West Open Championship - Lubbock,https://www.eventbrite.com/e/acp-d2-wild-west-open-championship-lubbock-tickets-39097491650?aff=ebapi,America/Chicago,2018-01-28T14:00:00Z,108,8024,FALSE,,,,
39126852469,Lubbock,Lubbock,TX,Jump Into 2018 - Joyful Life Dream Board Workshop,https://www.eventbrite.com/e/jump-into-2018-joyful-life-dream-board-workshop-tickets-39126852469?aff=ebapi,America/Chicago,2017-12-09T19:30:00Z,107,7999,FALSE,,,,
39952941323,Lubbock,Lubbock,TX,Only $3.00! CHASE THE SUN Running & Walking Challenge - San Antonio,https://www.eventbrite.com/e/only-300-chase-the-sun-running-walking-challenge-san-antonio-registration-39952941323?aff=ebapi,America/Chicago,2017-12-01T19:00:00Z,108,8001,FALSE,,,,
39558160523,Lawton,Comanche,OK,OKLAHOMA BASKETBALL ACADEMY HOLIDAY HOOPS CAMP,https://www.eventbrite.com/e/oklahoma-basketball-academy-holiday-hoops-camp-tickets-39558160523?aff=ebapi,America/Chicago,2017-12-28T15:00:00Z,108,8006,FALSE,,,,
36082987186,Caguas,Caguas,PR,PRO Makeup Classes • Caguas Enero,https://www.eventbrite.com/e/pro-makeup-classes-caguas-enero-tickets-36082987186?aff=ebapi,America/Puerto_Rico,2018-01-17T22:00:00Z,106,6004,FALSE,,,,
39772851670,Caguas,Caguas,PR,3er Taller en Columbia Central University,https://www.eventbrite.com/e/3er-taller-en-columbia-central-university-tickets-39772851670?aff=ebapi,America/Puerto_Rico,2017-12-02T13:00:00Z,104,4002,FALSE,,,,
37593388838,Jacksonville,Duval,FL,2017 Jacksonville Ugly Sweater Bar Crawl,https://www.eventbrite.com/e/2017-jacksonville-ugly-sweater-bar-crawl-tickets-37593388838?aff=ebapi,America/New_York,2017-12-09T22:00:00Z,110,10001,FALSE,,,,
39457000952,Jacksonville,Duval,FL,A Very Merry Christmas with Praise 107.9,https://www.eventbrite.com/e/a-very-merry-christmas-with-praise-1079-tickets-39457000952?aff=ebapi,America/New_York,2017-12-16T00:30:00Z,103,3016,TRUE,,,,
37070707484,Jacksonville,Duval,FL,UNF School of Computing Symposium - Fall 2017,https://www.eventbrite.com/e/unf-school-of-computing-symposium-fall-2017-registration-37070707484?aff=ebapi,America/New_York,2017-12-01T20:00:00Z,102,2004,TRUE,,,,
39237409147,Jacksonville,Duval,FL,Civic Orchestra of Jacksonville,https://www.eventbrite.com/e/civic-orchestra-of-jacksonville-tickets-39237409147?aff=ebapi,America/New_York,2017-12-10T20:00:00Z,105,5006,TRUE,,,,
39736308368,Jacksonville,Duval,FL,Nocatee-A-Glow Guest Ticket,https://www.eventbrite.com/e/nocatee-a-glow-guest-ticket-tickets-39736308368?aff=ebapi,America/New_York,2017-12-02T23:00:00Z,116,,FALSE,,,,
38078379458,Jacksonville,Duval,FL,Hugs From Hunter - First Annual Holiday Party,https://www.eventbrite.com/e/hugs-from-hunter-first-annual-holiday-party-tickets-38078379458?aff=ebapi,America/New_York,2017-12-02T23:00:00Z,111,,FALSE,,,,
35545542675,Jacksonville,Duval,FL,4th Annual CBC4Kids,https://www.eventbrite.com/e/4th-annual-cbc4kids-tickets-35545542675?aff=ebapi,America/New_York,2018-01-06T13:30:00Z,111,11002,TRUE,,,,
33995969861,Jacksonville,Duval,FL,"FBG 2017 Barrel Aged, Sour, & Cider Fest",https://www.eventbrite.com/e/fbg-2017-barrel-aged-sour-cider-fest-tickets-33995969861?aff=ebapi,America/New_York,2017-12-09T19:00:00Z,110,,FALSE,,,,
35759184684,Jacksonville,Duval,FL,Xplode Conference Jacksonville 2017,https://www.eventbrite.com/e/xplode-conference-jacksonville-2017-tickets-35759184684?aff=ebapi,America/New_York,2017-12-04T13:30:00Z,102,2006,FALSE,,,,
37292288238,Jacksonville,Duval,FL,Seachasers Girl's Night Out Networking + Social,https://www.eventbrite.com/e/seachasers-girls-night-out-networking-social-tickets-37292288238?aff=ebapi,America/New_York,2017-12-05T22:30:00Z,110,10002,TRUE,,,,
35569041962,Jacksonville,Duval,FL,America at a Crossroads with Dinesh D'Souza,https://www.eventbrite.com/e/america-at-a-crossroads-with-dinesh-dsouza-tickets-35569041962?aff=ebapi,America/New_York,2017-12-03T20:00:00Z,111,11008,FALSE,,,,
38451833469,Jacksonville,Duval,FL,Blackfinn - Free Dinner with Dr Jake Marshall,https://www.eventbrite.com/e/blackfinn-free-dinner-with-dr-jake-marshall-tickets-38451833469?aff=ebapi,America/New_York,2017-12-04T23:45:00Z,107,,TRUE,,,,
39011220611,Jacksonville,Duval,FL,Breakfast with Santa,https://www.eventbrite.com/e/breakfast-with-santa-tickets-39011220611?aff=ebapi,America/New_York,2017-12-02T14:00:00Z,116,16006,FALSE,,,,
39462508425,Jacksonville,Duval,FL,Shiloh Christmas Community Service,https://www.eventbrite.com/e/shiloh-christmas-community-service-tickets-39462508425?aff=ebapi,America/New_York,2017-12-16T12:00:00Z,111,11999,TRUE,,,,
38961002407,Jacksonville,Duval,FL,Gut Check,https://www.eventbrite.com/e/gut-check-tickets-38961002407?aff=ebapi,America/New_York,2017-12-02T16:00:00Z,107,7001,TRUE,,,,
36433025159,Jacksonville,Duval,FL,"2018 State of Florida Phi Beta Sigma Fraternity Inc., State Conference",https://www.eventbrite.com/e/2018-state-of-florida-phi-beta-sigma-fraternity-inc-state-conference-tickets-36433025159?aff=ebapi,America/New_York,2018-01-26T22:30:00Z,111,11008,FALSE,,,,
39677309902,Jacksonville,Duval,FL,Crescendo Amelia Presents: How the Big Band Stole Christmas,https://www.eventbrite.com/e/crescendo-amelia-presents-how-the-big-band-stole-christmas-tickets-39677309902?aff=ebapi,America/New_York,2017-12-21T00:30:00Z,116,16006,FALSE,,,,
38731392638,Jacksonville,Duval,FL,Breakfast With Santa 2017 - $5 Cash Donation (kids under 2 free),https://www.eventbrite.com/e/breakfast-with-santa-2017-5-cash-donation-kids-under-2-free-tickets-38731392638?aff=ebapi,America/New_York,2017-12-09T13:30:00Z,111,11003,TRUE,,,,
38691324794,Jacksonville,Duval,FL,BT Live at Myth Nightclub | Saturday 12.09.17,https://www.eventbrite.com/e/bt-live-at-myth-nightclub-saturday-120917-tickets-38691324794?aff=ebapi,America/New_York,2017-12-10T02:00:00Z,103,3006,FALSE,,,,
29407528710,Jacksonville,Duval,FL,2017 Brooks IHL Residency Case Study Presentations: Case 2,https://www.eventbrite.com/e/2017-brooks-ihl-residency-case-study-presentations-case-2-tickets-29407528710?aff=ebapi,America/New_York,2017-12-05T21:30:00Z,107,7003,TRUE,,,,
39814152201,Jacksonville,Duval,FL,The African Village International 4th Annual Kwanzaa Celebration,https://www.eventbrite.com/e/the-african-village-international-4th-annual-kwanzaa-celebration-tickets-39814152201?aff=ebapi,America/New_York,2017-12-26T23:00:00Z,113,13007,TRUE,,,,
39848789803,Jacksonville,Duval,FL,A Merry + Bright Affair,https://www.eventbrite.com/e/a-merry-bright-affair-tickets-39848789803?aff=ebapi,America/New_York,2017-12-17T01:00:00Z,116,,FALSE,,,,
39000106368,Jacksonville,Duval,FL,UNF Lambda Chi Reunion,https://www.eventbrite.com/e/unf-lambda-chi-reunion-tickets-39000106368?aff=ebapi,America/New_York,2017-12-02T19:00:00Z,111,11008,FALSE,,,,
39943088854,Jacksonville,Duval,FL,"America at a Crossroads with Dinesh D'Souza - Limited Supply Complimentary Tickets for Veterans, Police, Fire and Rescue",https://www.eventbrite.com/e/america-at-a-crossroads-with-dinesh-dsouza-limited-supply-complimentary-tickets-for-veterans-police-tickets-39943088854?aff=ebapi,America/New_York,2017-12-03T20:00:00Z,111,,TRUE,,,,
37667566706,Jacksonville,Duval,FL,Christmas Messiah with UNF Chamber Singers and Lawson Ensemble,https://www.eventbrite.com/e/christmas-messiah-with-unf-chamber-singers-and-lawson-ensemble-tickets-37667566706?aff=ebapi,America/New_York,2017-12-02T20:00:00Z,116,16006,FALSE,,,,
38078182870,Jacksonville,Duval,FL,Pet Photo Night,https://www.eventbrite.com/e/pet-photo-night-tickets-38078182870?aff=ebapi,America/New_York,2017-12-11T00:00:00Z,116,16006,TRUE,,,,
39401892120,Jacksonville,Duval,FL,Sensitive Santa,https://www.eventbrite.com/e/sensitive-santa-tickets-39401892120?aff=ebapi,America/New_York,2017-12-03T14:30:00Z,116,16006,TRUE,,,,
37498646461,Jacksonville,Duval,FL,"AWARE for All - Jacksonville, FL 2017",https://www.eventbrite.com/e/aware-for-all-jacksonville-fl-2017-registration-37498646461?aff=ebapi,America/New_York,2017-12-05T22:00:00Z,107,7003,FALSE,,,,
30298605946,Jacksonville,Duval,FL,Weight Loss and Bariatric Surgery,https://www.eventbrite.com/e/weight-loss-and-bariatric-surgery-tickets-30298605946?aff=ebapi,America/New_York,2017-12-07T23:00:00Z,107,7003,TRUE,,,,
35823119916,Jacksonville,Duval,FL, LulaPalooza,https://www.eventbrite.com/e/lulapalooza-tickets-35823119916?aff=ebapi,America/New_York,2017-12-02T18:00:00Z,106,6001,TRUE,,,,
38081200897,Jacksonville,Duval,FL,Pet Photo Night,https://www.eventbrite.com/e/pet-photo-night-tickets-38081200897?aff=ebapi,America/New_York,2017-12-10T22:30:00Z,116,16006,TRUE,,,,
39832564272,Jacksonville,Duval,FL,Caring Santa,https://www.eventbrite.com/e/caring-santa-tickets-39832564272?aff=ebapi,America/New_York,2017-12-10T13:00:00Z,111,,TRUE,,,,
38053141972,Jacksonville,Duval,FL,Holiday Wreath Workshop & Party!,https://www.eventbrite.com/e/holiday-wreath-workshop-party-tickets-38053141972?aff=ebapi,America/New_York,2017-12-06T22:30:00Z,116,16006,FALSE,,,,
40927065956,Jacksonville,Duval,FL,Christmas Jax,https://www.eventbrite.com/e/christmas-jax-tickets-40927065956?aff=ebapi,America/New_York,2017-12-24T15:30:00Z,116,16006,TRUE,,,,
37728714601,Jacksonville,Duval,FL,2018 Brain SPORE & PSOC mid-Winter Retreat,https://www.eventbrite.com/e/2018-brain-spore-psoc-mid-winter-retreat-tickets-37728714601?aff=ebapi,America/New_York,2018-01-28T23:30:00Z,107,7003,TRUE,,,,
39975216950,Jacksonville,Duval,FL,New Year's Eve 2018 at Topgolf Jacksonville,https://www.eventbrite.com/e/new-years-eve-2018-at-topgolf-jacksonville-tickets-39975216950?aff=ebapi,America/New_York,2018-01-01T02:00:00Z,116,16009,FALSE,,,,
36105434326,Jacksonville,Duval,FL,THE ULTIMATE CHRISTMAS SHOW (abridged),https://www.eventbrite.com/e/the-ultimate-christmas-show-abridged-tickets-36105434326?aff=ebapi,America/New_York,2017-12-09T01:00:00Z,105,5001,FALSE,,,,
37734192987,Jacksonville,Duval,FL,Community Dinner,https://www.eventbrite.com/e/community-dinner-tickets-37734192987?aff=ebapi,America/New_York,2017-12-04T23:00:00Z,107,7001,TRUE,,,,
37376555283,Jacksonville,Duval,FL,MindBlown 2,https://www.eventbrite.com/e/mindblown-2-tickets-37376555283?aff=ebapi,America/New_York,2017-12-10T23:30:00Z,105,5001,FALSE,,,,
39966141806,Jacksonville,Duval,FL,"Cookies, Cocktails, & Ugly Sweaters",https://www.eventbrite.com/e/cookies-cocktails-ugly-sweaters-tickets-39966141806?aff=ebapi,America/New_York,2017-12-16T02:00:00Z,116,16006,FALSE,,,,
37436081327,Jacksonville,Duval,FL,HIR,https://www.eventbrite.com/e/hir-tickets-37436081327?aff=ebapi,America/New_York,2017-12-02T01:00:00Z,105,5001,FALSE,,,,
37039295530,Jacksonville,Duval,FL,Shlump @ 1904 Music Hall ,https://www.eventbrite.com/e/shlump-1904-music-hall-tickets-37039295530?aff=ebapi,America/New_York,2017-12-08T01:00:00Z,103,3006,FALSE,,,,
39637417583,Jacksonville,Duval,FL,Role Call,https://www.eventbrite.com/e/role-call-tickets-39637417583?aff=ebapi,America/New_York,2017-12-06T23:30:00Z,104,,TRUE,,,,
35792581575,Jacksonville,Duval,FL,Santa Paws,https://www.eventbrite.com/e/santa-paws-tickets-35792581575?aff=ebapi,America/New_York,2017-12-09T15:00:00Z,111,11999,FALSE,,,,
38752085531,Jacksonville,Duval,FL,We The Plug Presents: VINCENT at Myth Nightclub 12.01.17,https://www.eventbrite.com/e/we-the-plug-presents-vincent-at-myth-nightclub-120117-tickets-38752085531?aff=ebapi,America/New_York,2017-12-02T02:00:00Z,103,3006,FALSE,,,,
35539826578,Jacksonville,Duval,FL,JDRF North Florida - TypeOneNation Summit - Jacksonville 2018,https://www.eventbrite.com/e/jdrf-north-florida-typeonenation-summit-jacksonville-2018-registration-35539826578?aff=ebapi,America/New_York,2018-01-20T13:00:00Z,107,7003,FALSE,,,,
38836546155,Jacksonville,Duval,FL,Taste of the World Masquerade Gala,https://www.eventbrite.com/e/taste-of-the-world-masquerade-gala-tickets-38836546155?aff=ebapi,America/New_York,2017-12-02T23:00:00Z,111,,FALSE,,,,
39409060561,Jacksonville,Duval,FL,A Christmas Carol,https://www.eventbrite.com/e/a-christmas-carol-tickets-39409060561?aff=ebapi,America/New_York,2017-12-06T00:00:00Z,105,,FALSE,,,,
39663443427,Jacksonville,Duval,FL,Interpreter Confidential,https://www.eventbrite.com/e/interpreter-confidential-tickets-39663443427?aff=ebapi,America/New_York,2017-12-09T15:00:00Z,113,13999,TRUE,,,,
39858318303,Jacksonville,Duval,FL,The Sounds of Christmas,https://www.eventbrite.com/e/the-sounds-of-christmas-tickets-39858318303?aff=ebapi,America/New_York,2017-12-10T22:30:00Z,103,3003,TRUE,,,,
40772557818,Simi Valley,Ventura,CA,Mesa Verde Winter Concert Night 1,https://www.eventbrite.com/e/mesa-verde-winter-concert-night-1-tickets-40772557818?aff=ebapi,America/Los_Angeles,2017-12-07T02:30:00Z,103,,FALSE,,,,
38966406571,Simi Valley,Ventura,CA,Los Robles Master Chorale presents A Joyful Noise!,https://www.eventbrite.com/e/los-robles-master-chorale-presents-a-joyful-noise-tickets-38966406571?aff=ebapi,America/Los_Angeles,2017-12-11T00:00:00Z,103,3005,FALSE,,,,
40772830634,Simi Valley,Ventura,CA,Mesa Verde Winter Concert Night 2,https://www.eventbrite.com/e/mesa-verde-winter-concert-night-2-tickets-40772830634?aff=ebapi,America/Los_Angeles,2017-12-12T02:30:00Z,103,,FALSE,,,,
39343791339,Simi Valley,Ventura,CA,WVS Presents: Holiday Wonder (7:00 PM),https://www.eventbrite.com/e/wvs-presents-holiday-wonder-700-pm-tickets-39343791339?aff=ebapi,America/Los_Angeles,2017-12-10T03:00:00Z,103,3003,FALSE,,,,
40193187907,Simi Valley,Ventura,CA,Simi Harley Photos With Santa & Naughty Mrs. Santa,https://www.eventbrite.com/e/simi-harley-photos-with-santa-naughty-mrs-santa-tickets-40193187907?aff=ebapi,America/Los_Angeles,2017-12-16T18:00:00Z,111,11007,TRUE,,,,
39803984790,Simi Valley,Ventura,CA,Oak Park Christmas Parade Ride & Bike Decorating Party,https://www.eventbrite.com/e/oak-park-christmas-parade-ride-bike-decorating-party-tickets-39803984790?aff=ebapi,America/Los_Angeles,2017-12-17T22:00:00Z,116,16006,TRUE,,,,
40076377524,Simi Valley,Ventura,CA,Baby Goat Yoga Pajama Party at Lavenderwood Yoga,https://www.eventbrite.com/e/baby-goat-yoga-pajama-party-at-lavenderwood-yoga-tickets-40076377524?aff=ebapi,America/Los_Angeles,2017-12-16T19:00:00Z,108,8019,FALSE,,,,
40863511864,Simi Valley,Ventura,CA,"IEEE Buenaventura EMBS Talk: Water, Sanitation, and Public Health Challenges in Ventura County",https://www.eventbrite.com/e/ieee-buenaventura-embs-talk-water-sanitation-and-public-health-challenges-in-ventura-county-tickets-40863511864?aff=ebapi,America/Los_Angeles,2017-12-14T03:00:00Z,102,2003,TRUE,,,,
40865296201,Simi Valley,Ventura,CA,CLU 48 Hour Film Jam Screening ,https://www.eventbrite.com/e/clu-48-hour-film-jam-screening-tickets-40865296201?aff=ebapi,America/Los_Angeles,2017-12-08T03:30:00Z,104,,TRUE,,,,
39785378137,Simi Valley,Ventura,CA,Guillain Barre Fundraiser Movie Night,https://www.eventbrite.com/e/guillain-barre-fundraiser-movie-night-tickets-39785378137?aff=ebapi,America/Los_Angeles,2017-12-14T02:00:00Z,111,,FALSE,,,,
40076649337,Simi Valley,Ventura,CA,Baby Goat Yoga Pajama Party at Lavenderwood Yoga,https://www.eventbrite.com/e/baby-goat-yoga-pajama-party-at-lavenderwood-yoga-tickets-40076649337?aff=ebapi,America/Los_Angeles,2017-12-23T18:00:00Z,108,8019,FALSE,,,,
40076831883,Simi Valley,Ventura,CA,Baby Goat Yoga Pajama Party at Lavenderwood Yoga,https://www.eventbrite.com/e/baby-goat-yoga-pajama-party-at-lavenderwood-yoga-tickets-40076831883?aff=ebapi,America/Los_Angeles,2017-12-30T19:00:00Z,108,8019,FALSE,,,,
