id	location	county	state	name	url	timezone	starttime	category	subcategory	free?
39892250796	Visalia	Tulare	CA	"O, your Archetype Personality - Personal Destiny Development [Visalia]"	https://www.eventbrite.ca/e/o-your-archetype-personality-personal-destiny-development-visalia-tickets-39892250796?aff=ebapi	America/Los_Angeles	2017-12-04T03:00:00Z	107		TRUE
40882843686	Visalia	Tulare	CA	Girl Sports: Martial Arts	https://www.eventbrite.com/e/girl-sports-martial-arts-tickets-40882843686?aff=ebapi	America/Los_Angeles	2018-01-18T00:30:00Z	108	8016	FALSE
40890109418	Visalia	Tulare	CA	First Friday	https://www.eventbrite.com/e/first-friday-tickets-40890109418?aff=ebapi	America/Los_Angeles	2018-01-09T03:00:00Z	105	5007	TRUE
40891060262	Visalia	Tulare	CA	Computer Expert - Brownie Badge	https://www.eventbrite.com/e/computer-expert-brownie-badge-tickets-40891060262?aff=ebapi	America/Los_Angeles	2018-01-20T18:00:00Z	102	2004	FALSE
40926901464	Visalia	Tulare	CA	Girl Sports: Martial Arts	https://www.eventbrite.com/e/girl-sports-martial-arts-tickets-40926901464?aff=ebapi	America/Los_Angeles	2018-01-18T00:30:00Z	108	8016	FALSE
40105468536	Pomona	Los Angeles	CA	21st Annual Posadas- Latino Student Forum ULV	https://www.eventbrite.com/e/21st-annual-posadas-latino-student-forum-ulv-tickets-40105468536?aff=ebapi	America/Los_Angeles	2017-12-02T02:00:00Z	113	13007	TRUE
37400189975	Pomona	Los Angeles	CA	2017 Pomona Christmas Parade - VOLUNTEERS	https://www.eventbrite.com/e/2017-pomona-christmas-parade-volunteers-registration-37400189975?aff=ebapi	America/Los_Angeles	2017-12-09T23:00:00Z	113		TRUE
39751594088	Pomona	Los Angeles	CA	Academic Affairs - Holiday Gathering	https://www.eventbrite.com/e/academic-affairs-holiday-gathering-tickets-39751594088?aff=ebapi	America/Los_Angeles	2017-12-08T02:00:00Z	116		TRUE
39582803230	Pomona	Los Angeles	CA	ChET Day 2018	https://www.eventbrite.com/e/chet-day-2018-tickets-39582803230?aff=ebapi	America/Los_Angeles	2018-01-27T16:00:00Z	102		TRUE
39819839211	Pomona	Los Angeles	CA	2017 IEOS Holiday Event at Candlelight Pavillion	https://www.eventbrite.com/e/2017-ieos-holiday-event-at-candlelight-pavillion-tickets-39819839211?aff=ebapi	America/Los_Angeles	2017-12-15T02:00:00Z	116	16006	FALSE
39980017308	Pomona	Los Angeles	CA	"IEEE Computer Society AGILE Project Management Basics (DeVry Dec 13, 2017)"	https://www.eventbrite.com/e/ieee-computer-society-agile-project-management-basics-devry-dec-13-2017-tickets-39980017308?aff=ebapi	America/Los_Angeles	2017-12-14T03:00:00Z	102	2004	TRUE
39631657354	Pomona	Los Angeles	CA	GEMS (December)	https://www.eventbrite.com/e/gems-december-tickets-39631657354?aff=ebapi	America/Los_Angeles	2017-12-09T18:00:00Z	102		TRUE
38882132505	Pomona	Los Angeles	CA	CVIC Annual Banquet 2017	https://www.eventbrite.com/e/cvic-annual-banquet-2017-tickets-38882132505?aff=ebapi	America/Los_Angeles	2017-12-10T01:30:48Z	113		FALSE
38919260556	Pomona	Los Angeles	CA	RPE Music Release Party	https://www.eventbrite.com/e/rpe-music-release-party-tickets-38919260556?aff=ebapi	America/Los_Angeles	2017-12-03T04:00:00Z	103		FALSE
38559209634	Pomona	Los Angeles	CA	"EYEXPERIENCE at the CE Lounge, Free Monthly 1-Hour Webinar - December 2017"	https://www.eventbrite.com/e/eyexperience-at-the-ce-lounge-free-monthly-1-hour-webinar-december-2017-tickets-38559209634?aff=ebapi	America/Los_Angeles	2017-12-07T02:00:00Z	107		TRUE
37629340370	Pomona	Los Angeles	CA	LAUGHMANIA	https://www.eventbrite.com/e/laughmania-tickets-37629340370?aff=ebapi	America/Los_Angeles	2017-12-10T03:00:00Z	105	5010	FALSE
39309206896	Pomona	Los Angeles	CA	The Power Of Vitamins 	https://www.eventbrite.com/e/the-power-of-vitamins-tickets-39309206896?aff=ebapi	America/Los_Angeles	2017-12-01T03:30:01Z	107		TRUE
39401400650	Pomona	Los Angeles	CA	Southern California AOII Founders' Day 2018 Celebration	https://www.eventbrite.com/e/southern-california-aoii-founders-day-2018-celebration-tickets-39401400650?aff=ebapi	America/Los_Angeles	2018-01-28T19:00:00Z	111		FALSE
40040887372	Pomona	Los Angeles	CA	Christmas Jubilee Downtown Pomona Artwalk	https://www.eventbrite.com/e/christmas-jubilee-downtown-pomona-artwalk-tickets-40040887372?aff=ebapi	America/Los_Angeles	2017-12-10T01:00:00Z	113		TRUE
39716333623	Pomona	Los Angeles	CA	Untldlife Presents: VenessaMichaels	https://www.eventbrite.com/e/untldlife-presents-venessamichaels-tickets-39716333623?aff=ebapi	America/Los_Angeles	2017-12-02T05:00:00Z	103	3006	FALSE
40745085648	Pomona	Los Angeles	CA	Tis the Season... BLINGO!!!	https://www.eventbrite.com/e/tis-the-season-blingo-tickets-40745085648?aff=ebapi	America/Los_Angeles	2017-12-10T22:30:00Z	106	6002	FALSE
29776035925	Pomona	Los Angeles	CA	The Nog Jog 2016: The I-Nog-Ural Edition	https://www.eventbrite.com/e/the-nog-jog-2016-the-i-nog-ural-edition-tickets-29776035925?aff=ebapi	America/Los_Angeles	2017-12-04T01:00:00Z	111	11008	TRUE
40053532193	Pomona	Los Angeles	CA	Revolution Glam School 101 - Get Yourself Holiday Party Ready! 	https://www.eventbrite.com/e/revolution-glam-school-101-get-yourself-holiday-party-ready-tickets-40053532193?aff=ebapi	America/Los_Angeles	2017-12-03T19:00:00Z	106	6004	FALSE
39979325238	Pomona	Los Angeles	CA	Holiday Dinner & A Show	https://www.eventbrite.com/e/holiday-dinner-a-show-tickets-39979325238?aff=ebapi	America/Los_Angeles	2017-12-11T01:30:00Z	113	13003	FALSE
40805714992	Pomona	Los Angeles	CA	7th Annual MLK Sunday Supper	https://www.eventbrite.com/e/7th-annual-mlk-sunday-supper-tickets-40805714992?aff=ebapi	America/Los_Angeles	2018-01-14T22:00:00Z	113	13007	TRUE
40830013670	Pomona	Los Angeles	CA	Open House Saturday Permanent Teeth in 1 Day (2017)	https://www.eventbrite.com/e/open-house-saturday-permanent-teeth-in-1-day-2017-registration-40830013670?aff=ebapi	America/Los_Angeles	2017-12-16T19:30:00Z	107	7003	TRUE
40128869529	Pomona	Los Angeles	CA	Jingle Beats 	https://www.eventbrite.com/e/jingle-beats-tickets-40128869529?aff=ebapi	America/Los_Angeles	2017-12-23T03:30:00Z	103	3006	FALSE
40792628851	Pomona	Los Angeles	CA	Shine & Shop - Robbins Brothers Montclair	https://www.eventbrite.com/e/shine-shop-robbins-brothers-montclair-tickets-40792628851?aff=ebapi	America/Los_Angeles	2017-12-09T18:00:00Z	116		TRUE
40804508383	Pomona	Los Angeles	CA	AXC 2017 Start Your Engine	https://www.eventbrite.com/e/axc-2017-start-your-engine-registration-40804508383?aff=ebapi	America/Los_Angeles	2017-12-08T02:00:00Z	118	18001	TRUE
39060776835	Pomona	Los Angeles	CA	All Day Painting Workshop	https://www.eventbrite.com/e/all-day-painting-workshop-tickets-39060776835?aff=ebapi	America/Los_Angeles	2017-12-02T17:30:00Z	105	5012	FALSE
39506640425	Pomona	Los Angeles	CA	WesternU College of Optometry Mobile Eyecare Unit Ribbon Cutting Ceremony	https://www.eventbrite.com/e/westernu-college-of-optometry-mobile-eyecare-unit-ribbon-cutting-ceremony-tickets-39506640425?aff=ebapi	America/Los_Angeles	2017-12-02T22:00:00Z	113		FALSE
39784614854	Pomona	Los Angeles	CA	NYE @ 340nightclub	https://www.eventbrite.com/e/nye-340nightclub-tickets-39784614854?aff=ebapi	America/Los_Angeles	2018-01-01T04:00:00Z	103	3018	FALSE
39890023133	Pomona	Los Angeles	CA	Winter Solstice	https://www.eventbrite.com/e/winter-solstice-tickets-39890023133?aff=ebapi	America/Los_Angeles	2017-12-15T05:11:00Z	116	16999	FALSE
36423462557	Pomona	Los Angeles	CA	Taste of the IE 2018	https://www.eventbrite.com/e/taste-of-the-ie-2018-tickets-36423462557?aff=ebapi	America/Los_Angeles	2018-01-27T02:00:00Z	110		FALSE
37423369305	Pomona	Los Angeles	CA	" Immigration and Citizenship Assistance Clinic at the Claremont United Methodist Church on December 9, 2017"	https://www.eventbrite.com/e/immigration-and-citizenship-assistance-clinic-at-the-claremont-united-methodist-church-on-december-tickets-37423369305?aff=ebapi	America/Los_Angeles	2017-12-09T18:00:00Z	113	13999	TRUE
37732875045	Pomona	Los Angeles	CA	Coffee Roastery Tours	https://www.eventbrite.com/e/coffee-roastery-tours-tickets-37732875045?aff=ebapi	America/Los_Angeles	2017-12-05T18:30:00Z	110	10999	TRUE
32074984141	Pomona	Los Angeles	CA	City of La Verne Used Motor Oil Recycling Event & Filter Exchange	https://www.eventbrite.com/e/city-of-la-verne-used-motor-oil-recycling-event-filter-exchange-tickets-32074984141?aff=ebapi	America/Los_Angeles	2018-01-27T17:00:00Z	111	11002	TRUE
38688699943	Pomona	Los Angeles	CA	"Oh, Your life's destiny. 10 or 15 minute personalized reading [Pomona]"	https://www.eventbrite.ca/e/oh-your-lifes-destiny-10-or-15-minute-personalized-reading-pomona-tickets-38688699943?aff=ebapi	America/Los_Angeles	2017-12-04T03:00:00Z	107		TRUE
39565691047	Pomona	Los Angeles	CA	Rock The Bells Christmas Event w: Dirty Machine Presented By Wright Records	https://www.eventbrite.com/e/rock-the-bells-christmas-event-w-dirty-machine-presented-by-wright-records-tickets-39565691047?aff=ebapi	America/Los_Angeles	2017-12-17T03:00:00Z	103	3017	FALSE
39821099982	Pomona	Los Angeles	CA	4th Annual Entrepreneurs Christmas Party.. Come lets Network our way to the Top!! 	https://www.eventbrite.com/e/4th-annual-entrepreneurs-christmas-party-come-lets-network-our-way-to-the-top-tickets-39821099982?aff=ebapi	America/Los_Angeles	2017-12-02T21:00:00Z	116	16006	FALSE
39889774389	Pomona	Los Angeles	CA	OLA Trimester 2	https://www.eventbrite.com/e/ola-trimester-2-tickets-39889774389?aff=ebapi	America/Los_Angeles	2018-01-19T21:00:00Z	108	8009	FALSE
39943843110	Pomona	Los Angeles	CA	Krav Maga 6-Week Fitness Challenge	https://www.eventbrite.com/e/krav-maga-6-week-fitness-challenge-tickets-39943843110?aff=ebapi	America/Los_Angeles	2018-01-08T17:30:00Z	107	7001	FALSE
40002106377	Pomona	Los Angeles	CA	Rick and Morty Art Show 2018	https://www.eventbrite.com/e/rick-and-morty-art-show-2018-tickets-40002106377?aff=ebapi	America/Los_Angeles	2018-01-05T03:00:00Z	105	5008	FALSE
40115597833	Pomona	Los Angeles	CA	"Death Club Merch Release Show: FATAL JAMZ, BOYO, FRINGE, JOE MCFLY, SIN + PASSION"	https://www.eventbrite.com/e/death-club-merch-release-show-fatal-jamz-boyo-fringe-joe-mcfly-sin-passion-tickets-40115597833?aff=ebapi	America/Los_Angeles	2017-12-09T04:00:00Z	103	3009	FALSE
40797405137	Pomona	Los Angeles	CA	Claremont Stars Christmas Soccer Camp 2017	https://www.eventbrite.com/e/claremont-stars-christmas-soccer-camp-2017-tickets-40797405137?aff=ebapi	America/Los_Angeles	2017-12-27T17:00:00Z	108	8009	FALSE
40846600281	Pomona	Los Angeles	CA	Country Music & Line Dancing at Alibi East!	https://www.eventbrite.com/e/country-music-line-dancing-at-alibi-east-tickets-40846600281?aff=ebapi	America/Los_Angeles	2017-12-01T04:00:00Z	103	3004	TRUE
40856227075	Pomona	Los Angeles	CA	Country Music & Line Dancing at Alibi East!	https://www.eventbrite.com/e/country-music-line-dancing-at-alibi-east-tickets-40856227075?aff=ebapi	America/Los_Angeles	2017-12-01T04:00:00Z	103		TRUE
40896869638	Pomona	Los Angeles	CA	La Verne Brewing Kris Kringle Kornhole Shootout	https://www.eventbrite.com/e/la-verne-brewing-kris-kringle-kornhole-shootout-tickets-40896869638?aff=ebapi	America/Los_Angeles	2017-12-09T21:30:00Z	110	10001	FALSE
39765376311	Salinas	Monterey	CA	Salinas Holiday Home Lighting Tour 2017	https://www.eventbrite.com/e/salinas-holiday-home-lighting-tour-2017-tickets-39765376311?aff=ebapi	America/Los_Angeles	2017-12-18T01:00:00Z	116	16006	TRUE
39264045818	Salinas	Monterey	CA	Soothing Santa 	https://www.eventbrite.com/e/soothing-santa-tickets-39264045818?aff=ebapi	America/Los_Angeles	2017-12-03T16:30:00Z	116	16006	TRUE
38779983976	Salinas	Monterey	CA	Introduction to Grant Proposal Writing	https://www.eventbrite.com/e/introduction-to-grant-proposal-writing-registration-38779983976?aff=ebapi	America/Los_Angeles	2017-12-11T20:30:00Z	111		FALSE
40769786529	Salinas	Monterey	CA	"Drinks, Sweets & Gingerbread Shenanigans!"	https://www.eventbrite.com/e/drinks-sweets-gingerbread-shenanigans-tickets-40769786529?aff=ebapi	America/Los_Angeles	2017-12-15T02:00:00Z	110		FALSE
34331877570	Salinas	Monterey	CA	Salinas Cars For Kids - Car Show & Toy Drive 2017	https://www.eventbrite.com/e/salinas-cars-for-kids-car-show-toy-drive-2017-tickets-34331877570?aff=ebapi	America/Los_Angeles	2017-12-02T18:00:00Z	111	11999	TRUE
39852359480	Salinas	Monterey	CA	Father and Child Painting Session	https://www.eventbrite.com/e/father-and-child-painting-session-tickets-39852359480?aff=ebapi	America/Los_Angeles	2017-12-16T18:00:00Z	105	5012	FALSE
39454972886	Salinas	Monterey	CA	Queenax™ Foundations Workshop 	https://www.eventbrite.com/e/queenaxtm-foundations-workshop-tickets-39454972886?aff=ebapi	America/Los_Angeles	2017-12-09T17:30:00Z	108		TRUE
39736602247	Salinas	Monterey	CA	Kid's Paint	https://www.eventbrite.com/e/kids-paint-tickets-39736602247?aff=ebapi	America/Los_Angeles	2017-12-02T02:30:00Z	105	5012	FALSE
39203345261	Salinas	Monterey	CA	REACH Theatre presents Stone Soup	https://www.eventbrite.com/e/reach-theatre-presents-stone-soup-tickets-39203345261?aff=ebapi	America/Los_Angeles	2017-12-16T18:30:00Z	105	5001	FALSE
39737441758	Salinas	Monterey	CA	Adult Paint Night	https://www.eventbrite.com/e/adult-paint-night-tickets-39737441758?aff=ebapi	America/Los_Angeles	2017-12-09T02:00:00Z	105	5012	FALSE
38688450196	Salinas	Monterey	CA	"Oh, Your life's destiny. 10 or 15 minute personalized reading [Salinas]"	https://www.eventbrite.ca/e/oh-your-lifes-destiny-10-or-15-minute-personalized-reading-salinas-tickets-38688450196?aff=ebapi	America/Los_Angeles	2017-12-04T03:00:00Z	107		TRUE
39305351364	Salinas	Monterey	CA	Salinas Valley Comic Con	https://www.eventbrite.com/e/salinas-valley-comic-con-tickets-39305351364?aff=ebapi	America/Los_Angeles	2017-12-16T19:00:00Z	104	4005	FALSE
39734527040	Salinas	Monterey	CA	3 Day Mini Art Camp	https://www.eventbrite.com/e/3-day-mini-art-camp-tickets-39734527040?aff=ebapi	America/Los_Angeles	2018-01-02T18:00:00Z	105	5012	FALSE
39738316374	Salinas	Monterey	CA	Winter Fairy House Making Workshop	https://www.eventbrite.com/e/winter-fairy-house-making-workshop-tickets-39738316374?aff=ebapi	America/Los_Angeles	2017-12-10T21:00:00Z	105	5007	FALSE
39852849947	Salinas	Monterey	CA	Adult Paint Night	https://www.eventbrite.com/e/adult-paint-night-tickets-39852849947?aff=ebapi	America/Los_Angeles	2017-12-18T01:00:00Z	105	5012	FALSE
40129060099	Salinas	Monterey	CA	Holiday Paint Party 	https://www.eventbrite.com/e/holiday-paint-party-tickets-40129060099?aff=ebapi	America/Los_Angeles	2017-12-03T02:30:00Z	116		FALSE
32334152320	San Angelo	Tom Green	TX	Bariatric Weight Loss Seminar	https://www.eventbrite.com/e/bariatric-weight-loss-seminar-tickets-32334152320?aff=ebapi	America/Chicago	2017-12-21T00:00:00Z	107	7003	TRUE
40811856361	San Angelo	Tom Green	TX	Red Cup KEEP Meet Up	https://www.eventbrite.com/e/red-cup-keep-meet-up-tickets-40811856361?aff=ebapi	America/North_Dakota/Center	2017-12-15T00:30:00Z	106	6001	TRUE
36736559037	Santa Maria	Santa Barbara	CA	Santa Maria Fitness Series - Jan 2018	https://www.eventbrite.com/e/santa-maria-fitness-series-jan-2018-tickets-36736559037?aff=ebapi	America/Los_Angeles	2018-01-13T16:00:00Z	108	8001	FALSE
38646774543	Santa Maria	Santa Barbara	CA	Zumba® Masterclass with ZJ™ Mauricio Camargo	https://www.eventbrite.com/e/zumba-masterclass-with-zjtm-mauricio-camargo-tickets-38646774543?aff=ebapi	America/Los_Angeles	2017-12-10T01:00:00Z	108	8020	FALSE
39300586111	Santa Maria	Santa Barbara	CA	Christmas for Holly with the Rip Tide Big Band 	https://www.eventbrite.com/e/christmas-for-holly-with-the-rip-tide-big-band-tickets-39300586111?aff=ebapi	America/Los_Angeles	2017-12-10T22:00:00Z	116	16006	FALSE
30907065866	Santa Maria	Santa Barbara	CA	Softec Tech Brew SM - 2017	https://www.eventbrite.com/e/softec-tech-brew-sm-2017-tickets-30907065866?aff=ebapi	America/Los_Angeles	2017-12-19T01:00:00Z	102		FALSE
39342901678	Santa Maria	Santa Barbara	CA	Rejoice! with the Santa Maria Philharmonic	https://www.eventbrite.com/e/rejoice-with-the-santa-maria-philharmonic-tickets-39342901678?aff=ebapi	America/Los_Angeles	2017-12-03T03:30:00Z	103	3003	FALSE
39780188615	Santa Maria	Santa Barbara	CA	"Future Leaders of America, Inc. Posada Fundraiser"	https://www.eventbrite.com/e/future-leaders-of-america-inc-posada-fundraiser-tickets-39780188615?aff=ebapi	America/Los_Angeles	2017-12-09T02:00:00Z	111	11999	FALSE
39895480456	Santa Maria	Santa Barbara	CA	"O, your Archetype Personality - Personal Destiny Development [Santa Maria]"	https://www.eventbrite.ca/e/o-your-archetype-personality-personal-destiny-development-santa-maria-tickets-39895480456?aff=ebapi	America/Los_Angeles	2017-12-04T03:00:00Z	107		TRUE
39920851341	Tucson	Pima	AZ	NOVA Black Hole Apocalypse Preview Screening 	https://www.eventbrite.com/e/nova-black-hole-apocalypse-preview-screening-tickets-39920851341?aff=ebapi	America/Phoenix	2017-12-08T01:30:00Z	102	2002	TRUE
39783621884	Tucson	Pima	AZ	Shelter Me Premiere - Tucson	https://www.eventbrite.com/e/shelter-me-premiere-tucson-tickets-39783621884?aff=ebapi	America/Phoenix	2017-12-03T00:00:00Z	104	4002	TRUE
37352271650	Tucson	Pima	AZ	2017 Gospel Rescue Mission Christmas Street Banquet - Volunteer Sign-up	https://www.eventbrite.com/e/2017-gospel-rescue-mission-christmas-street-banquet-volunteer-sign-up-registration-37352271650?aff=ebapi	America/Phoenix	2017-12-22T15:00:00Z	111	11006	TRUE
38638470706	Tucson	Pima	AZ	JOGS Tucson Gem & Jewelry Show - Winter 2018	https://www.eventbrite.com/e/jogs-tucson-gem-jewelry-show-winter-2018-tickets-38638470706?aff=ebapi	America/Phoenix	2018-01-25T17:00:00Z	106	6002	FALSE
37214206694	Tucson	Pima	AZ	Free Simple Divorce Clinic	https://www.eventbrite.com/e/free-simple-divorce-clinic-registration-37214206694?aff=ebapi	America/New_York	2017-12-21T19:30:00Z	111	11008	TRUE
36963692399	Tucson	Pima	AZ	"A Nashville Tribute Band Christmas | Tucson, AZ | December 8, 2017"	https://www.eventbrite.com/e/a-nashville-tribute-band-christmas-tucson-az-december-8-2017-tickets-36963692399?aff=ebapi	America/Phoenix	2017-12-09T02:30:00Z	116	16006	FALSE
40744018456	Tucson	Pima	AZ	New American Funding Presents Family Movie Night At Fox Theater	https://www.eventbrite.com/e/new-american-funding-presents-family-movie-night-at-fox-theater-tickets-40744018456?aff=ebapi	America/Phoenix	2017-12-02T00:00:00Z	104	4007	TRUE
40042049849	Tucson	Pima	AZ	"Social Security Workshop at the Pima Community College in Tucson, AZ"	https://www.eventbrite.com/e/social-security-workshop-at-the-pima-community-college-in-tucson-az-registration-40042049849?aff=ebapi	America/Phoenix	2017-12-06T01:00:00Z	113		TRUE
34251382808	Tucson	Pima	AZ	University of Arizona Football Awards Banquet	https://www.eventbrite.com/e/university-of-arizona-football-awards-banquet-tickets-34251382808?aff=ebapi	America/Phoenix	2017-12-03T23:00:00Z	108		FALSE
33096460404	Tucson	Pima	AZ	FloCon 2018	https://www.eventbrite.com/e/flocon-2018-registration-33096460404?aff=ebapi	America/Phoenix	2018-01-08T15:00:00Z	102	2999	FALSE
36619841933	Tucson	Pima	AZ	22nd Annual Diggers & Duffers Golf Tournament	https://www.eventbrite.com/e/22nd-annual-diggers-duffers-golf-tournament-tickets-36619841933?aff=ebapi	America/Phoenix	2017-12-02T14:30:00Z	111	11008	FALSE
38892984965	Tucson	Pima	AZ	Rock the Holidays	https://www.eventbrite.com/e/rock-the-holidays-tickets-38892984965?aff=ebapi	America/Phoenix	2017-12-09T02:00:00Z	103	3999	FALSE
40102521722	Tucson	Pima	AZ	Language Difference or Disability? Assessment of the Culturally and Linguistically Diverse	https://www.eventbrite.com/e/language-difference-or-disability-assessment-of-the-culturally-and-linguistically-diverse-tickets-40102521722?aff=ebapi	America/Phoenix	2017-12-01T20:00:00Z	113		FALSE
37923263502	Tucson	Pima	AZ	"Open Bethlehem Movie & Discussion with FilmMaker - Tucson, AZ"	https://www.eventbrite.com/e/open-bethlehem-movie-discussion-with-filmmaker-tucson-az-tickets-37923263502?aff=ebapi	America/Phoenix	2017-12-02T21:30:00Z	104	4002	TRUE
40187150850	Tucson	Pima	AZ	Gingerbread House Unveiling and Celebration	https://www.eventbrite.com/e/gingerbread-house-unveiling-and-celebration-tickets-40187150850?aff=ebapi	America/Phoenix	2017-12-02T00:00:00Z	116	16006	TRUE
39051079831	Tucson	Pima	AZ	Makana - Slack Key Guitarist w/ opening performer Joachim Cooder	https://www.eventbrite.com/e/makana-slack-key-guitarist-w-opening-performer-joachim-cooder-tickets-39051079831?aff=ebapi	America/Phoenix	2017-12-07T02:30:00Z	103	3999	FALSE
40174879145	Tucson	Pima	AZ	SAPA Holiday Party 	https://www.eventbrite.com/e/sapa-holiday-party-tickets-40174879145?aff=ebapi	America/Phoenix	2017-12-09T00:30:00Z	110		TRUE
39894532621	Tucson	Pima	AZ	USBG Tucson Holiday Party & Tucson Bar Awards 2017	https://www.eventbrite.com/e/usbg-tucson-holiday-party-tucson-bar-awards-2017-tickets-39894532621?aff=ebapi	America/Phoenix	2017-12-18T02:00:00Z	110	10004	TRUE
37375996612	Tucson	Pima	AZ	Ripple Gathering	https://www.eventbrite.com/e/ripple-gathering-tickets-37375996612?aff=ebapi	America/Phoenix	2017-12-09T17:00:00Z	107	7001	TRUE
38102112444	Tucson	Pima	AZ	Blazing Curves Black-Tie Masquerade Gala	https://www.eventbrite.com/e/blazing-curves-black-tie-masquerade-gala-tickets-38102112444?aff=ebapi	America/Phoenix	2017-12-10T03:00:00Z	111	11004	FALSE
39343620829	Tucson	Pima	AZ	Arizona District 12 Road Show	https://www.eventbrite.com/e/arizona-district-12-road-show-registration-39343620829?aff=ebapi	America/Phoenix	2017-12-02T16:00:00Z	108	8008	FALSE
40797532518	Tucson	Pima	AZ	Women's Only Brazilian Jiujitsu Seminar 	https://www.eventbrite.com/e/womens-only-brazilian-jiujitsu-seminar-registration-40797532518?aff=ebapi	America/Phoenix	2017-12-16T17:00:00Z	108	8016	TRUE
40088187849	Tucson	Pima	AZ	S.Y.STEM Coalition Holiday Party 2017	https://www.eventbrite.com/e/system-coalition-holiday-party-2017-tickets-40088187849?aff=ebapi	America/Phoenix	2017-12-03T02:00:00Z	111	11008	TRUE
